EventId,EventTemplate,Occurrences
57ddb8aa,"10698 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",3
994da01d,"10684 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",3
0539712c,"10652 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
968cb688,"1966 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
a5a96be3,"10714 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",2
ff9084a1,"10666 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",2
121a0d00,"10663 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
e60a05ae,"10766 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
0b3302d6,"10680 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
20d524dc,"10616 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
24a3d25c,"10754 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
3964ee1f,"10668 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
7b79316b,"10708 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
ba5a2fb5,"10640 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
fa9d0a23,"10636 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
779ac4a9,"10664 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
60d4f862,"10736 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
647c2ad8,"720 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",2
dbd5abfd,1           over  seconds,3
13d4cf71,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",1
8c91f41e,Kernel detected  integer alignment exceptions  iar  dear   iar  dear   iar  dear   iar  dear   iar  dear   iar  dear   iar  dear   iar  dear ,9
d826a017,"159 ddr error(s) detected and corrected on rank 0, symbol 29 over 2486 seconds",1
a7413768,total of  ddr error(s) detected and corrected over  seconds,4
3336f3db,minus normalized number..................0,1
e9ed0f3d,fraction rounded.........................0,1
5dd06682,size of scratchpad portion of L3.........0 (0M),1
61ba8a93,"28 ddr error(s) detected and corrected on rank 0, symbol 21 over 11562 seconds",1
2d17df4a,ciod: LOGIN chdir(/p/gb1/stella/RAPTOR/2183) failed: Input/output error,1
f894b574,"2 ddr error(s) detected and corrected on rank 0, symbol  over  seconds",2
1e925f9e,"5 ddr error(s) detected and corrected on rank 0, symbol 28 over 2946 seconds",1
91dbf7fc,2 L3 EDRAM error(s) (dcr 0x0157) detected and corrected over 282 seconds,1
f0a23bcb,fpr29=0xffffffff ffffffff ffffffff ffffffff,1
dd92e0a7,Machine State Register: 0x0002f900,1
