EventId,EventTemplate,Occurrences
0b5c26c1,21<*> <*>:<*>:<*> INFO mapreduce.Job: Counters: <*><*> File System Counters<*> FILE: Number of bytes read<*><*><*> FILE: Number of bytes written<*><*><*> FILE: Number of read operations<*><*><*> FILE: Number of large read operations<*><*><*> FILE: Number of write operations<*><*><*> HDFS: Number of bytes read<*><*><*> HDFS: Number of bytes written<*><*><*> HDFS: Number of read operations<*><*><*> HDFS: Number of large read operations<*><*><*> HDFS: Number of write operations<*><*><*> Job Counters <*> Launched map tasks<*><*><*> Other local map tasks<*><*><*> Total time spent by all maps in occupied slots (ms)<*><*><*> Total time spent by all reduces in occupied slots (ms)<*><*><*> Total time spent by all map tasks (ms)<*><*><*> Total vcore<*>milliseconds taken by all map tasks<*><*><*> Total megabyte<*>milliseconds taken by all map tasks<*><*><*> Map<*>Reduce Framework<*> Map input records<*><*><*> Map output records<*><*><*> Input split bytes<*><*><*> Spilled Records<*><*><*> Failed Shuffles<*><*><*> Merged Map outputs<*><*><*> GC time elapsed (ms)<*><*><*> CPU time spent (ms)<*><*><*> Physical memory (bytes) snapshot<*><*><*> Virtual memory (bytes) snapshot<*><*><*> Total committed heap usage (bytes)<*><*><*> Peak Map Physical memory (bytes)<*><*><*> Peak Map Virtual memory (bytes)<*><*><*> <*> CHECKSUM<*><*><*> File Input Format Counters <*> Bytes Read<*><*><*> File Output Format Counters <*> Bytes Written<*><*><*>,1
1a81357c,"display version<*> Routing Platform Software<*> (R) software, Version <*>.<*> (<*> V800R022C10)<*> (C) <*><*><*> Technologies Co., Ltd.<*> uptime is <*> day, <*> hours, <*> minutes<*> version information:<*> version information:<*> Slot Quantity: <*><*> Slot Quantity: <*><*> version information:<*> (Master) <*>: uptime is <*> day, <*> hours, <*> minutes<*> Startup Time <*><*> <*>:<*>:<*><*> SDRAM Memory Size : <*> M bytes<*> CFCARD Memory Size : <*> M bytes<*> VMPU CR9D0MPUQ180<*>VMPU version information:<*> PCB Version : VIRTUALMPU REV A<*> (Master) <*>: uptime is <*> day, <*> hours, <*> minutes<*> Startup Time <*><*> <*>:<*>:<*><*> SDRAM Memory Size : <*> M bytes<*> CFCARD Memory Size : <*> M bytes<*> VMPU CR9D0MPUQ180<*>VMPU version information:<*> PCB Version : VIRTUALMPU REV C<*> version information:<*> <*>: uptime is <*> day, <*> hours, <*> minutes<*> StartupTime <*><*> <*>:<*>:<*><*> Host processor:<*> SDRAM Memory Size : <*> M bytes<*> Flash Memory Size :<*> M bytes<*> PCB Version : VIRTUALMPU REV C <*> EPLD Version : <*><*> FPGA Version : <*><*> CHIP Version : <*><*> CHIP2 Version : <*><*> FPGA Version : <*><*> FPGA2 Version : <*><*> CHIP Version : <*><*> CHIP2 Version : <*><*> Software Version: <*><*> <*>: uptime is <*> day, <*> hours, <*> minutes<*> StartupTime <*><*> <*>:<*>:<*><*> Host processor:<*> SDRAM Memory Size : <*> M bytes<*> Flash Memory Size :<*> M bytes<*> PCB Version : VIRTUALMPU REV C <*> EPLD Version : <*><*> FPGA Version : <*><*> CHIP Version : <*><*> CHIP2 Version : <*><*> FPGA Version : <*><*> FPGA2 Version : <*><*> CHIP Version : <*><*> CHIP2 Version : <*><*> Software Version: <*><*> <*>: uptime is <*> day, <*> hours, <*> minutes<*> StartupTime <*><*> <*>:<*>:<*><*> Host processor:<*> SDRAM Memory Size : <*> M bytes<*> Flash Memory Size :<*> M bytes<*> PCB Version : VIRTUALMPU REV C <*> EPLD Version : <*><*> FPGA Version : <*><*> CHIP Version : <*><*> CHIP2 Version : <*><*> FPGA Version : <*><*> FPGA2 Version : <*><*> CHIP Version : <*><*> CHIP2 Version : <*><*> Software Version: <*><*>",2
48e0327e,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display ip routing<*>table all<*>routes<*>,2
2c7e3809,"display ip routing<*>table all<*>routes<*> Flags: R<*>relay, D<*>download to fib, T<*>to vpn<*>instanse, B<*>black hole route<*> Table :_public_<*> Destinations: <*> Routes : <*><*> Proto Pre Cost Flags NextHop Interface<*> Direct <*> <*> D <*> GigabitEthernet1<*> Direct <*> <*> D <*> GigabitEthernet1<*> Direct <*> <*> D <*> GigabitEthernet1<*> Direct <*> <*> D <*> InLoopBack1<*> Direct <*> <*> D <*> InLoopBack1<*> Direct <*> <*> D <*> InLoopBack1<*> Table :_public_<*>",2
4dcd807e,display current<*>configuration<*> Version <*> configuration was updated at <*> <*>:<*>:<*><*> configuration was saved at <*> <*>:<*>:<*><*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> default<*> 8oed<*> soc<*> <*> password <*> <*> service<*>type<*> <*> state active<*> <*> <*> <*> <*> <*> <*> port<*>basic slot <*> card <*> port <*><*><*><*> port<*>evpn slot <*> card <*> port <*><*><*><*> port<*>vxlan slot <*> card <*> port <*><*><*><*> port<*>I3vpn slot <*> card <*> port <*><*><*><*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> Post5<*> ppp<*> shutdown<*> dcn<*> Post5<*> ppp<*> shutdown<*> dcn<*> Post5<*> ppp<*> shutdown<*> dcn<*> user Admin System<*> user Admin System rsa<*> user Admin System service<*> user Is3_System<*> user Is3_System rsa<*> user Is3_System service<*>,2
2be891e5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: system<*>view immediately<*>,6
a6251419,"system<*>view immediately<*> system view, return user view with return command.<*>",4
0cfd03e9,[<*> <*>:<*>:<*>.<*>] <*> <*>]: user<*>interface <*> <*><*>,6
38997970,user<*>interface con <*><*>,4
f27cdc4a,user<*>interface aux <*><*> ^<*> command found at '^' position.<*>,2
0d4abaab,[<*> <*>:<*>:<*>.<*>] <*> <*>]: user<*>interface vyt <*> <*><*>,2
3b6e4b75,user<*>interface vyt <*> <*><*>,2
55bb82fa,[<*> <*>:<*>:<*>.<*>] <*> <*>]: authentication<*>mode <*>,2
bb21a1bd,authentication<*>mode bbb<*>,1
bb086502,[<*> <*>:<*>:<*>.<*>] <*> <*>]: user privilege level <*><*>,2
acc126b6,user privilege level <*><*>,2
1afd4f89,[<*> <*>:<*>:<*>.<*>] <*> <*>]: idle<*>timeout <*> <*><*>,2
d281b301,idle<*>timeout <*> <*><*> idle<*>timeout is configured as <*><*>,2
1d58739d,[<*> <*>:<*>:<*>.<*>] <*> <*>]: screen<*>length <*><*>,2
2e4a861c,screen<*>length <*><*>,2
1a27841b,[<*> <*>:<*>:<*>.<*>] <*> <*>]: W<*>,3
cd993385,W<*>,3
a7f82767,[<*> <*>:<*>:<*>.<*>] <*> <*>]: delete rui user all<*>,8
3870f06f,delete rui user all<*> ^<*> command found at '^' position<*>,5
383eb683,[<*> <*>:<*>:<*>.<*>] <*> <*>]: undo netconf<*>,2
c2c22087,undo netconf<*> ^<*> command found at '^' position<*>,2
8734aac1,[<*> <*>:<*>:<*>.<*>] <*> <*>]: undo pki domain default<*>,2
329354f7,undo pki domain default<*> Illegal to delete PKI undo netconf<*>,2
838a74f4,[<*> <*>:<*>:<*>.<*>] <*> <*>]: undo ssh client<*>,2
70a6d8d2,undo ssh client<*> ^<*> Too many parameters found at '^' position<*>,2
1ba1d08a,[<*> <*>:<*>:<*>.<*>] <*> <*>]: undo ssh client <*>,4
76f4ebb3,undo ssh client <*> ^<*> Too many parameters found at '^' position<*>,4
ccf21072,[<*> <*>:<*>:<*>.<*>] <*> <*>]: undo ssh client hmac <*>,4
a0a33053,undo ssh client hmac <*> ^<*> Too many parameters found at '^' position<*>,4
951de3dd,[<*> <*>:<*>:<*>.<*>] <*> <*>]: undo ssh user system<*>,2
290f348d,undo ssh user system<*> The configue is invalid<*>,2
b17f8b2e,[<*> <*>:<*>:<*>.<*>] <*> <*>]: undo ssh user Admin system<*>,2
92d08aab,undo ssh user Admin system<*> The configue is invalid<*>,2
f8c6d8b5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: undo ip vpn<*>instance<*>,2
a7f9b54b,undo ip vpn<*>instance<*> Deleting the vpn<*>instance is not allowed.<*>,2
398ea757,[<*> <*>:<*>:<*>.<*>] <*> <*>]: undo ntp<*>service server<*>,2
33f1ded2,undo ntp<*>service server<*> ^<*> Wrong parameter found at '^' position<*>,2
9200bee2,[<*> <*>:<*>:<*>.<*>] <*> <*>]: undo service<*>template default <*><*>,6
dab4d27a,undo service<*>template default <*><*> System defined service<*>template default <*> can not be deleted by user.<*>,6
73148c8e,[<*> <*>:<*>:<*>.<*>] <*> <*>]: undo set neid <*><*>,2
52fcd807,undo set neid <*><*> ^<*> Unrecognized command found at '^' position<*>,2
a92dda29,display current<*>configuration<*> Last configuration was updated at <*> <*>:<*>:<*><*> Last configuration was saved at <*> <*>:<*>:<*><*> <*> neid <*><*> template<*>default <*><*> template<*>default <*><*> template<*>default <*><*> template<*>default <*><*> template<*>default <*><*> port<*>basic slot <*> card <*><*><*><*> port<*>evpn slot <*> card <*><*><*><*> port<*>vxlan slot <*> card <*><*><*><*> port<*>srv slot <*> card <*><*><*><*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> GigabitEthernet6<*> shutdown<*> dcn<*> GigabitEthernet7<*> shutdown<*> dcn<*> GigabitEthernet8<*> shutdown<*> dcn<*> GigabitEthernet9<*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> <*> shutdown<*> dcn<*> 29GE8<*> shutdown<*> dcn<*> 29GE9<*> shutdown<*> dcn<*> 29GE15<*> shutdown<*> dcn<*> Post15<*> <*> shutdown<*> dcn<*> Post16<*> <*> shutdown<*> dcn<*> Post17<*> <*> shutdown<*> dcn<*> Post18<*> <*> shutdown<*> dcn<*> Post19<*> <*> shutdown<*> dcn<*> Post25<*> <*> shutdown<*> dcn<*>,2
df2b3100,[<*> <*>:<*>:<*>.<*>] <*> <*>]: interface Pos <*><*>,6
6c384be4,interface Pos <*><*>,4
949b893d,interface Pos <*><*> <*>,2
d9a93b33,display clock<*> total used free shared buff<*> available<*> <*> <*> <*> <*> <*> <*><*> <*> <*> <*><*>,1
bf0a155d,Process<*><*>,2
3379c85f,Password for team9@BIGDATA: <*>,1
11017f5e,Creating job3 data.<*>,1
e1c3e574,ne9001590<*> 7hregrw<*>,1
006f9f30,"<*> The max number of VTY users is <*>, the number of current VTY users online is <*>, and total number of terminal users online is <*>.<*> The current login time is <*> <*>:<*>:<*>.<*>",1
f9bd9f51,display module<*>information<*> Module<*>information<*> Version InstallTime PackageName<*> V200R212SPH201 <*> <*>:<*>:<*> V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*> V200R212SPH014 <*> <*>:<*>:<*> V200R212SPH<*>NE9000_<*>_RM_CMS_mir.MOD<*> V200R212SPH013 <*> <*>:<*>:<*> V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*> V200R212SPH002 <*> <*>:<*>:<*> V200R212SPH<*>NE9000_RM_CMS_mir.MOD<*>,2
e96a21e0,display module<*>information<*> Module<*>information<*> Version InstallTime PackageName<*> V200R212SPH014 <*> <*>:<*>:<*> V200R212SPH<*>NE9000_<*>_RM_CMS_mir.MOD<*> V200R212SPH002 <*> <*>:<*>:<*> V200R212SPH<*>NE9000_RM_CMS_mir.MOD<*>,1
d64d5a63,display module<*>information<*> Module<*>information<*> Version InstallTime PackageName<*> V200R212SPH201 <*> <*>:<*>:<*> V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*> V200R212SPH013 <*> <*>:<*>:<*> V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*>,1
f1ec6a43,Password for user9@BIGDATA: <*>,1
3a480ec3,authentication<*>mode ccc<*>,1
9b45b360,"system<*>view immediately<*> system view,return view with command<*>",2
0e5ce01d,delete rui user all<*> ^<*> Unrecognized command found at '^' position<*>,3
a80c9818,display clock<*> total used free shared buff<*> available<*> <*> <*> <*> <*> <*> <*><*> <*> <*> <*>,1
