EventId,EventTemplate,Occurrences
c0ecad3d,ciod Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map Bad file descriptor,1
5f91b4c9,CE sym 22 at 0x049af800 mask 0x02,1
d8dc3128,Ido chip status changed FF F2 9F 16 E2 23 00 0D 60 E9 1D DC ip 10.0.0.151 v 9 t 4 status M Fri Jul 01 08 16 53 PDT 2005,1
9d5d6232,Can not get assembly information for node card,6
206aadf2,ciod Missing or invalid fields on line 1 of node map file <*>,2
d6e5f01c,<*> torus receiver <*> input pipe error(s) (dcr <*> detected and corrected,4
6dd987d5,ciod duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,1
e71a8ff0,ciod Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map Block device required,1
9c8add31,CE sym 2 at 0x0d09f1c0 mask 0x80,1
220716fc,rts panic! - stopping execution,2
b0f76a84,CE sym 16 at 0x0456cd40 mask 0x04,1
b6c5b117,ciod Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map Permission denied,1
f6c13cc0,ciod Z coordinate 32 exceeds physical dimension 32 at line 33 of node map file /p/gb2/pakin1/contention-32768cpes-torus/xyzt-1x1x32768x1.map,1
82501385,rts kernel terminated for reason <*>,7
1ae4a1e2,<*> floating point alignment exceptions,121
7166087f,CE sym 25 at 0x155e28e0 mask 0x08,1
b3ce2aee,New ido chip inserted into the database FF F2 9F 15 1F 72 00 0D 60 EA E0 8D ip 10.7.0.13 v 9 t 2,1
a749484b,New ido chip inserted into the database FF F2 9F 16 <*> <*> 00 0D 60 E9 <*> <*> ip <*> v 13 t 4,2
cebad416,Node card status ALERT 0 ALERT 1 ALERT 2 ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,1
2ab91fab,Node card VPD check <*> node in processor card slot <*> do not match. VPD ecid <*> found <*>,9
4b9de8d3,idoproxydb hit ASSERT condition ASSERT expression 0 Source file idotransportmgr.cpp Source line 1043 Function int IdoTransportMgr SendPacket(IdoUdpMgr* BglCtlPavTrace*),35
0f59290d,Node card status no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,5
e50ef579,Ido chip status changed FF F2 9F 16 EB 27 00 0D 60 E9 14 D8 ip 10.0.2.192 v 13 t 4 status M Thu Aug 04 15 29 45 PDT 2005,1
1743a75d,Ido chip status changed FF F2 9F 15 7E 6E 00 0D 60 EA 81 91 ip 10.0.1.155 v 13 t 1 status M Thu Aug 04 15 31 25 PDT 2005,1
a9457de8,CE sym 27 at 0x11b3f3c0 mask 0x10,1
87a8556c,PrepareForService shutting down NodeCard(mLctn(R25-M1-N2) mCardSernum(203231503833343000000000594c31304b34333431303158) mLp(FF F2 9F 16 CF 0F 00 0D 60 E9 30 F0) mIp(10.2.2.80) mType(4)) as part of Service Action 310,1
240f3265,Ido chip status changed FF F2 9F 16 DC 81 00 0D 60 E9 23 7E ip 10.6.1.207 v 13 t 4 status M Tue Aug 09 10 08 23 PDT 2005,1
5e4ea0fd,rts tree/torus link training failed wanted B C X+ X- Y+ Y- Z+ Z- got B C X- Y- Z+ Z-,1
3ceea0b2,CE sym 18 at 0x0e0272e0 mask 0x10,1
afd081b3,<*> tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,3
6d490520,CE sym 8 at 0x0a2ae600 mask 0x10,2
0695852d,CE sym 28 at 0x0fe65820 mask 0x04,1
6a3e15d7,CE sym 25 at <*> mask 0x10,3
1b5963d1,ciod Error loading <*> invalid or missing program image Exec format error,17
d60b72e4,ciod Error reading message prefix <*> <*> on CioStream socket to 172.16.96.116 <*> Link has been severed,17
1517bc07,CE sym 22 at 0x009c14e0 mask 0x20,1
49a7d9b8,ciod generated <*> core files for program <*>,30
3a32c050,CE sym 3 at 0x0b19b8a0 mask 0x08,1
8983599b,CE sym 20 at <*> mask 0x02,2
bbe810e1,iar 003a90fc dear <*>,2
84a68873,iar 003a90dc dear 00b35148,1
c2289d43,iar 003a9108 dear 00c07348,1
a4842919,iar 003a9294 dear 00c06c48,1
d0ffae00,iar 003a92a0 dear <*>,7
d11b9734,iar 003a9260 dear <*>,14
2ae28d24,iar 003a929c dear <*>,5
1d94197e,iar 003a9254 dear <*>,3
5526165d,iar 003a9258 dear 0136bd38,1
9cfaac32,iar 003a926c dear 00f2b078,1
f5cf1ae2,CE sym 0 at 0x12af93a0 mask 0x08,1
94088491,CE sym 10 at 0x01d7a160 mask 0x10,1
a9245d4a,iar 00149fc0 dear 00739d98,1
14991546,iar 0014a150 dear <*>,13
e6cb6088,iar 00149ee0 dear <*>,2
8d8a0490,iar 00149f88 dear <*>,2
ed26cb30,iar 0014a1e4 dear 0099e6c8,1
e00e299a,NFS Mount failed on <*> slept 15 seconds retrying (1),2
78bee748,CE sym 26 at <*> mask 0x10,2
1e1cba66,CE sym 35 at 0x1317cee0 mask 0x10,1
d8403e6a,Lustre mount FAILED <*> point /p/gb1,9
0bd3d61e,CE sym 33 at 0x00dbd200 mask 0x80,1
0700de9b,CE sym 21 at 0x04d64dc0 mask 0x80,1
e7fddef8,ciod pollControlDescriptors Detected the debugger died.,3
e9b8017e,ciod In packet from node 91.0 (R62-M1-Nf-C J03-U11) message code 2 is not 3 or 4294967295 (softheader 003b005b 00030000 00000001 00000000),1
797d0479,CE sym 6 at 0x1880a8e0 mask 0x40,1
ea3efa0b,suppressing further interrupts of same type,2
9b0fa68f,CE sym 25 at <*> mask 0x40,3
1ed394c1,Ido chip status changed FF F2 9F 15 7B E0 00 0D 60 EA 84 1F ip 10.7.0.130 v 13 t 1 status M Sat Sep 17 07 49 04 PDT 2005,1
4e672e12,CE sym 9 at <*> mask 0x20,2
375b5205,rts bad message header expecting type 57 instead of type 3 (softheader 00131db8 81aa0003 00000002 00000000) PSR0 00001f01 PSR1 00000000 PRXF 00000002 PIXF 00000007,1
96574b40,CE sym 29 at 0x14123c20 mask 0x08,1
92dbb481,CE sym 26 at 0x022c3fc0 mask 0x40,1
d5cebe8a,CE sym 27 at 0x166a9f20 mask 0x02,1
d5102281,CE sym 21 at 0x13d38aa0 mask 0x40,1
78d2dbce,CE sym 15 at <*> mask 0x04,2
55982d19,CE sym 16 at <*> mask 0x80,2
992e7121,CE sym 2 at 0x0fa3d060 mask 0x08,1
0e82d6b7,critical input interrupt (unit 0x0b bit <*> warning for torus <*> wire,4
9928645b,CE sym 5 at 0x0e37bbe0 mask 0x40,1
c31c9b5b,CE sym 4 at 0x18f28be0 mask 0x40,1
73f455ad,CE sym 13 at 0x0397e0e0 mask 0x08,1
a81f499b,CE sym 9 at 0x11b9cc60 mask 0x04,1
333e69ad,ciod Error loading <*> invalid or missing program image Permission denied,19
077ab1b3,CE sym 6 at 0x06ec7a20 mask 0x20,1
62035eb9,CE sym 9 at 0x11f82720 mask 0x02,1
27f95933,CE sym 6 at 0x0148b640 mask 0x10,1
ae0dbfe8,CE sym 14 at 0x17086be0 mask 0x02,1
a09e7319,CE sym 23 at 0x1793c560 mask 0x01,1
2474f3fe,CE sym 14 at 0x08d4e740 mask 0x01,1
f3eed4bf,data cache search parity error detected. attempting to correct,6
7cacec0a,CE sym 13 at 0x00f254e0 mask 0x20,1
a828f891,shutdown complete,1
cf9d9014,Error receiving packet on tree network expecting type 57 instead of type 3 (softheader <*> <*> 00000002 00000000) PSR0 <*> PSR1 00000000 PRXF 00000002 PIXF 00000007,5
5aeae7f9,CE sym 29 at 0x1b719940 mask 0x02,1
2104f861,CE sym 27 at 0x1b70b860 mask 0x80,2
8b830c58,CE sym 30 at 0x1bd2b700 mask 0x04,1
33f5e113,iar 00106210 dear <*>,12
a502c1e9,iar 00106228 dear <*>,12
a37a8063,iar 001061dc dear <*>,11
4278cf3c,iar 00105ea0 dear 0244c28c,1
68b4b26f,iar 00105e94 dear 02f5883c,1
7c31c740,iar 00106568 dear <*>,6
b3018f7a,iar 00106580 dear <*>,10
b5fbeaaa,iar 00106534 dear <*>,6
f13b0ee3,iar 00106570 dear <*>,3
aa3bced3,iar 001061fc dear 02f6676c,1
ac0f981e,iar 00106588 dear 0245a17c,1
b43afa2c,iar <*> dear 0245ccfc,4
8c79975b,iar 00106bd8 dear <*>,6
1a8f208e,iar 00106b8c dear <*>,2
1853790b,iar 00106bc0 dear <*>,2
2db7a6a0,iar 0010681c dear 02f692fc,1
3f3d3587,iar 00106834 dear 0245cd0c,1
dc041f24,iar 0010686c dear <*>,2
50b7f874,iar 00106704 dear <*>,5
4cf1d772,iar 0010639c dear 0245b71c,1
d6e201b4,iar 001063a0 dear 02f67e4c,1
604aa1e2,iar <*> dear 0245b64c,3
c6ee0bc9,iar 0010671c dear 0245b72c,1
8d460db9,iar 00106390 dear 02f67cfc,1
97ae4979,iar 0010635c dear 0245b62c,1
e892770c,iar 001061cc dear 02f6667c,1
dc54cef9,iar <*> dear 0245a09c,3
95687265,iar 001061ec dear 02f6668c,2
bf572641,iar 0010650c dear 0246a95c,1
eaaed240,iar 00106988 dear 02f7bd6c,1
810ebf7a,iar 00106cf8 dear 0246f9fc,1
720d1556,iar 001069a8 dear 02f7bd7c,1
1c7886b6,iar 001066ac dear <*>,3
db72545d,iar 001066c4 dear <*>,5
c312c182,iar 00106678 dear 0252523c,1
ce3d29cf,iar 001007b8 dear 065b4c7c,1
78b18fbc,iar 001007a8 dear 065b4cac,1
bd66d40d,iar 0010653c dear 0245a63c,1
733866f2,iar 001061d4 dear 024696cc,1
3d3a142e,iar 00106348 dear 024696bc,1
7b502158,iar 00106204 dear 02f75edc,1
2bb9f662,CE sym 21 at 0x111d8c60 mask 0x01,1
540e2621,CE sym 34 at 0x11e7ed80 mask 0x80,1
9bd7bd85,iar 00105e88 dear 02f6436c,1
df91eecf,iar 00105e84 dear <*>,2
f0b26629,CE sym 30 at 0x042358a0 mask 0x20,2
6071035b,iar 001061e8 dear <*>,8
e4b3847f,iar 00106200 dear <*>,4
42bb90d5,iar 001061b4 dear <*>,5
50ff33b8,iar 00106ba0 dear 0246de3c,1
9fb1fef7,iar 00106b98 dear 0246dd9c,1
4a77035d,iar 00106c0c dear 0246de1c,1
661f6d2e,iar 00106448 dear <*>,4
34037f3f,iar 00106288 dear 02f7a0fc,1
1bcfdacb,iar 00113890 dear 0fee9c3c,1
60f43f2b,iar 00113898 dear 0fee9c4c,2
f0d1e94f,CE sym 9 at 0x12870760 mask 0x40,1
e8a1ed5d,3 L3 EDRAM error(s) (dcr 0x0157) detected and corrected,1
bd193416,CE sym 6 at 0x00e462c0 mask 0x02,1
2ebca95e,CE sym 15 at 0x1bb2fe80 mask 0x02,1
069fc97c,iar 00106274 dear 0246da8c,1
eb80ad74,iar 00106298 dear 02f7a18c,1
bbb20c30,<*> torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over <*> seconds,2
5036dd36,ciod Received signal 15 code 0 errno 0 address <*>,16
8b0981e3,CE sym 28 at 0x1efc7020 mask 0x20,1
8bb37242,Lustre mount FAILED <*> block_id location,2
ad35078e,MACHINE CHECK DCR read timeout (mc e08x iar 0x00000000 lr 0xc00045a4),7
4e05fa49,ciod Error reading message prefix on CioStream socket to 172.16.96.116 <*> Connection timed out,2
4bd6fe65,ciod Error reading message prefix on CioStream socket to 172.16.96.116 <*> Connection reset by peer,4
71440d17,CE sym 14 at 0x136cd5e0 mask 0x04,1
de1d56e7,dbcr0 0x00000000 dbsr 0x00000000 ccr0 0x40002000,1
0940c2d0,r24 0x0ffea4c8 r25 0x00000003 r26 0x0000000f r27 0xffffd000,1
ad3f3991,<*> tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over <*> seconds,2
e4feaae6,CE sym 1 at 0x01d7eaa0 mask 0x02,1
92420707,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,51
275204bd,<*> total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,71
c3e3839f,CE sym 4 at 0x0589f8e0 mask 0x10,1
31cd75d1,CE sym 27 at 0x00284720 mask 0x11,1
64df9662,<*> ddr error(s) detected and corrected on rank 0 symbol <*> over <*> seconds,7
5cc13aa2,PrepareForService shutting down Node card(mLctn(R10-M1-N2) mCardSernum(203231503833343000000000594c31304b34323934303257) mLp(FF F2 9F 16 E0 DA 00 0D 60 E9 1F 25) mIp(10.1.1.164) mType(4)) as part of Service Action 648,1
e28125e2,Kernel detected 35591540 integer alignment exceptions (35591533) iar 0x0023f108 dear 0x1feaa260 (35591534) iar 0x00265564 dear 0x1feaa1c0 (35591535) iar 0x00265574 dear 0x1feaa1e0 (35591536) iar 0x00265578 dear 0x1feaa200 (35591537) iar 0x00265588 dear 0x1feaa220 (35591538) iar 0x0026558c dear 0x1feaa240 (35591539) iar 0x00265594 dear 0x1feaa260 (35591540) iar 0x00265598 dear 0x1feaa280,1
33711379,CE sym 33 at 0x1ff2fc60 mask 0x04,1
9c4b80db,CE sym 11 at 0x06366640 mask 0x04,1
55832e54,CE sym 19 at 0x057c7e00 mask 0x20,1
f2f8d25c,CE sym 29 at 0x0ea9fd60 mask 0x40,1
64d56eed,minus normalized number..................0,1
c56cf501,fraction rounded.........................0,1
07589104,critical input interrupt (unit 0x0b bit 0x17) warning for tree C1 wire suppressing further interrupts of same type,1
f848d6c7,size of scratchpad portion of L3.........0 (0M),1
61c9ddb9,Kernel detected 3830884 integer alignment exceptions (3830877) iar 0x00544ea8 dear 0x01fc1ba0 (3830878) iar 0x00544eb8 dear 0x01fc1bc0 (3830879) iar 0x00544ea8 dear 0x01fc1be0 (3830880) iar 0x00544eb8 dear 0x01fc1c00 (3830881) iar 0x00544ee0 dear 0x01fc1c20 (3830882) iar 0x00544ef0 dear 0x01fc1c40 (3830883) iar 0x00544ee0 dear 0x01fc1c60 (3830884) iar 0x00544ef0 dear 0x01fc1c80,1
bfb9f23b,Kernel detected 3853444 integer alignment exceptions (3853437) iar 0x00544ea8 dear 0x01ef5e20 (3853438) iar 0x00544eb8 dear 0x01ef5e40 (3853439) iar 0x00544ea8 dear 0x01ef5e60 (3853440) iar 0x00544eb8 dear 0x01ef5e80 (3853441) iar 0x00544ee0 dear 0x01ef5ea0 (3853442) iar 0x00544ef0 dear 0x01ef5ec0 (3853443) iar 0x00544ee0 dear 0x01ef5ee0 (3853444) iar 0x00544ef0 dear 0x01ef5f00,1
347bbdab,Kernel detected 3747792 integer alignment exceptions (3747785) iar 0x00544ea8 dear 0x01fc9220 (3747786) iar 0x00544eb8 dear 0x01fc9240 (3747787) iar 0x00544ea8 dear 0x01fc9260 (3747788) iar 0x00544eb8 dear 0x01fc9280 (3747789) iar 0x00544ee0 dear 0x01fc92a0 (3747790) iar 0x00544ef0 dear 0x01fc92c0 (3747791) iar 0x00544ee0 dear 0x01fc92e0 (3747792) iar 0x00544ef0 dear 0x01fc9300,1
f47f8c60,Kernel detected 3946290 integer alignment exceptions (3946283) iar 0x00544ea8 dear 0x01ef6080 (3946284) iar 0x00544eb8 dear 0x01ef60a0 (3946285) iar 0x00544ea8 dear 0x01ef60c0 (3946286) iar 0x00544eb8 dear 0x01ef60e0 (3946287) iar 0x00544ee0 dear 0x01ef6100 (3946288) iar 0x00544ef0 dear 0x01ef6120 (3946289) iar 0x00544ee0 dear 0x01ef6140 (3946290) iar 0x00544ef0 dear 0x01ef6160,1
ca475664,Kernel detected 4909176 integer alignment exceptions (4909169) iar 0x00544ea8 dear 0x01fc8a40 (4909170) iar 0x00544eb8 dear 0x01fc8a60 (4909171) iar 0x00544ea8 dear 0x01fc8a80 (4909172) iar 0x00544eb8 dear 0x01fc8aa0 (4909173) iar 0x00544ee0 dear 0x01fc8ac0 (4909174) iar 0x00544ef0 dear 0x01fc8ae0 (4909175) iar 0x00544ee0 dear 0x01fc8b00 (4909176) iar 0x00544ef0 dear 0x01fc8b20,1
36c270b6,Kernel detected 4898338 integer alignment exceptions (4898331) iar 0x00544ea8 dear 0x049e75e0 (4898332) iar 0x00544eb8 dear 0x049e7600 (4898333) iar 0x00544ea8 dear 0x049e7620 (4898334) iar 0x00544eb8 dear 0x049e7640 (4898335) iar 0x00544ee0 dear 0x049e7660 (4898336) iar 0x00544ef0 dear 0x049e7680 (4898337) iar 0x00544ee0 dear 0x049e76a0 (4898338) iar 0x00544ef0 dear 0x049e76c0,1
7352fdfa,Kernel detected 3945740 integer alignment exceptions (3945733) iar 0x00544ea8 dear 0x01ef7960 (3945734) iar 0x00544eb8 dear 0x01ef7980 (3945735) iar 0x00544ea8 dear 0x01ef79a0 (3945736) iar 0x00544eb8 dear 0x01ef79c0 (3945737) iar 0x00544ee0 dear 0x01ef79e0 (3945738) iar 0x00544ef0 dear 0x01ef7a00 (3945739) iar 0x00544ee0 dear 0x01ef7a20 (3945740) iar 0x00544ef0 dear 0x01ef7a40,1
8e2f4ef9,Kernel detected 3486044 integer alignment exceptions (3486037) iar 0x00544ea8 dear 0x01ef7c60 (3486038) iar 0x00544eb8 dear 0x01ef7c80 (3486039) iar 0x00544ea8 dear 0x01ef7ca0 (3486040) iar 0x00544eb8 dear 0x01ef7cc0 (3486041) iar 0x00544ee0 dear 0x01ef7ce0 (3486042) iar 0x00544ef0 dear 0x01ef7d00 (3486043) iar 0x00544ee0 dear 0x01ef7d20 (3486044) iar 0x00544ef0 dear 0x01ef7d40,1
dc23376e,ciod LOGIN chdir(/p/gb1/stella/RAPTOR/2183) failed Input/output error,1
58b7753b,2 L3 EDRAM error(s) (dcr 0x0157) detected and corrected over 282 seconds,1
a21e31f4,ciod Error loading /g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe program image too big 361544528 > 266076160,1
86c2ad01,fpr29 0xffffffff ffffffff ffffffff ffffffff,1
8c50bda2,Machine State Register 0x0002f900,1
