EventId,EventTemplate,Occurrences
a5aba1b5,remove(PendingIntent{ PendingIntentRecord{ broadcastIntent}}) changed bounds; rebatching,2
6ed37c98,isSimPinSecure mSimDatas is null or empty,1
3261df1b,cancelNotificationLocked called tell the app reason,2
812f6c8d,Killing (adj ) empty for 1810s,1
8945dc0f,rotationForOrientationLw(orient - last ); user USER_ROTATION_LOCKED,1
5ffce1bc,updateClipping isOverlap <*> getTopPadding . Translation <*>,65
81b4f9b5,Destroying surface Surface(name <*> <*> <*> <*>,18
0642bcd8,updateLightsLocked mInCall false mScreenOn true ledNotification <*>,6
fb0f0f01,cancelNotificationWithTag pid uid tag null pkg id,20
321a65f1,Scheduling restart of crashed service in 1000ms,1
9e4815fc,<*> caller does not hold REAL_GET_TASKS; limiting output,118
3f3c5e4e,animateCollapsePanels flags force <*> delayed <*> mExpandedVisible <*>,8
ccd7266c,new Process app ProcessRecord{ qzone} name qzone euid,1
c0bf1126,<*> is blocked by permission manager <*> <*>,4
7a77a0e6,updateIsPoweredLocked wasPowered false mIsPowered false oldPlugType mPlugType mBatteryLevel,1
0d528ff1,Screen frozen for +1s0ms due to Window{ u0 },1
3218e64c,Application requested orientation got rotation which has compatible metrics,2
c12a47ea,"acquire lock flags tag ""RILJ_ACK_WL"" name ws null uid pid",10
66828cb7,Application requested orientation - got rotation which has compatible metrics,1
fedb860d,<*> lock <*> tag <*> <*> <*> ws <*> uid pid,41
1aecaf56,Skipping AppWindowToken{ token Token{ ActivityRecord{ u0 t761}}} -- going to hide,2
58eb9671,sending alarm Alarm{ type when PendingIntent{ PendingIntentRecord{ broadcastIntent}}} repeatInterval listenerTag null,2
b1e40a89,START u0 {flg cmp /.ui.LauncherUI (has extras)} from uid on display,1
41c422cd,"release lock flg tag ""View Lock"" name "" ws null uid pid",1
718e8209,overlapAmount . previousNotificationEnd . newYTranslation -. location i getTopPadding . getLocationOnScreen() -,13
2f760534,START u0 {act flg cmp /.activity.SplashActivity (has extras)} from uid on display,1
5e1a0b25,sending alarm Alarm{ type when PendingIntent{ PendingIntentRecord{ android broadcastIntent}}} repeatInterval listenerTag time_tick,3
527986e9,Unable to start service Intent { act cmp } U not found,1
e330da66,The change in focus caused us to need to do a layout <*>,12
ac5ccf3f,Skipping withExcluded false tr.intent Intent { act flg cmp /.InCallActivity (has extras) },14
af1fe836,disable < expand <*> alerts <*> back home recent clock navigationbar search quick_settings >,6
a7f6e09e,Skipping withExcluded false tr.intent Intent { flg cmp /.recents.RecentsActivity bnds [ ][ ] },14
fd189724,setSystemUiVisibility vis mask oldVal newVal diff fullscreenStackVis dockedStackVis fullscreenStackBounds Rect( - ) dockedStackBounds Rect( - ),200
45f0128a,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> flg cmp <*> (has extras) },8
5cc5fb46,START u0 {act cat [] flg cmp <*> bnds [ ][ ]} from uid on display,2
a961a607,Destroying surface Surface(name SurfaceView - ) called by $Stub.onTransact <bottom of call stack> <bottom of call stack>,1
d37ffd5d,Skipping withExcluded false tr.intent Intent { act dat file //.apk typ flg cmp /.PackageInstallerActivity (has extras) },7
f59b5781,enqueueNotificationInternal pkg id notification Notification(pri contentView null vibrate [] sound null tick defaults flags color vis PRIVATE),1
af62f041,ready true policy wakefulness wksummary uasummary bootcompleted true boostinprogress false waitmodeenable false mode false manual auto - adj .0userId,199
ecf75c6d,enqueueNotificationInternal pkg id notification Notification(pri contentView null vibrate [] sound null tick defaults flags color category msg vis PRIVATE),1
2be0548e,visible is,3
4bea79c0,startAnimation begin,1
d8791e4b,startAnimation end,1
b513ecdb,HBM brightnessIn,85
2399c0a8,HBM brightnessOut,85
6e48a27c,state.clipTopAmount i,12
b2eff000,cancelPeek false,20
c29945e0,onTrackingStopped true,1
fbd5de68,onNotificationVisibilityChanged called,6
06c4f169,onNotificationClick called,2
36dc96c6,onNotificationExpansionChanged called,2
da34d16a,playSoundEffect effectType,10
adbfe0a4,cancelNotification index,3
74852dd1,<*> |||null|,4
29861e28,cancelNotificationLocked remove,2
d1fa0d51,getLastAudibleStreamVolume treamType,9
0b330876,getStreamVolume treamType,1
908df1ea,getDevicesForStream streamType,2
e0acc1b6,cleanUpApplicationRecord --,6
ec69fa27,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount,6
d5fe3f46,scheduleTimeTickEvent triggerAtTime,3
04e194e6,received broadcast,4
113ea3ac,setDataSource( ),1
13961504,onReceive action,1
5d20467b,ACTION_BATTERY_CHANGED pluggedType,1
e3e3c01a,<*> what,2
d61cca9f,RefreshBatteryInfo isBatteryLow,2
955993f6,*** <*> callback for <*>,3
63ed966b,Start proc qzone for service,1
7a6dfaef,Destroying surface Surface(name ) called by,6
f717ebce,Process qzone (pid ) has died,1
4e489adf,Sending non-protected broadcast from system pkg,2
f763aa82,Start dump calling from pid uid,1
0538a147,interceptKeyTq keycode interactive true keyguardActive false policyFlags down <*> canceled false,14
3b16e61e,flingToHeight vel . expand <*> target . collapseSpeedUpFactor . expandBecauseOfFalsing false,2
8e6c869a,Skipping AppWindowToken{ token Token{ ActivityRecord{ u0 /. t761}}} -- going to hide,2
3943ea0a,Skipping withExcluded false tr.intent Intent { flg cmp /. (has extras) },21
