EventId,EventTemplate,Occurrences
afd081b3,<*> tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,3
ad35078e,MACHINE CHECK DCR read timeout (mc e08x iar 0x00000000 lr 0xc00045a4),7
8df7ac9e,total of <*> ddr error(s) detected and corrected over <*> seconds,4
d6e5f01c,<*> torus receiver <*> input pipe error(s) (dcr <*> detected and corrected,4
1b5963d1,ciod Error loading <*> invalid or missing program image Exec format error,17
0e82d6b7,critical input interrupt (unit 0x0b bit <*> warning for torus <*> wire,2
58b7753b,2 L3 EDRAM error(s) (dcr 0x0157) detected and corrected over 282 seconds,1
18625b4f,<*> ddr errors(s) detected and corrected on rank 0 symbol <*> bit <*>,18
206aadf2,ciod Missing or invalid fields on line 1 of node map file <*>,2
aac65e8e,ciod failed to read message prefix on control stream (CioStream socket to 172.16.96.116 <*>,3
f301e699,ciod Error loading <*> invalid or missing program image No such file or directory,21
4e05fa49,ciod Error reading message prefix on CioStream socket to 172.16.96.116 <*> Connection timed out,2
4b9de8d3,idoproxydb hit ASSERT condition ASSERT expression 0 Source file idotransportmgr.cpp Source line 1043 Function int IdoTransportMgr SendPacket(IdoUdpMgr* BglCtlPavTrace*),35
111e8de2,critical input interrupt (unit 0x0b bit <*> warning for <*> <*> wire suppressing further interrupts of same type,3
e6e19063,rts kernel terminated for reason 1001rts bad message header invalid cpu type 42315 cpu 105 index 1207960804 total 2691015,1
2ab91fab,Node card VPD check <*> node in processor card slot <*> do not match. VPD ecid <*> found <*>,9
5e4ea0fd,rts tree/torus link training failed wanted B C X+ X- Y+ Y- Z+ Z- got B C X- Y- Z+ Z-,1
e9b8017e,ciod In packet from node 91.0 (R62-M1-Nf-C J03-U11) message code 2 is not 3 or 4294967295 (softheader 003b005b 00030000 00000001 00000000),1
375b5205,rts bad message header expecting type 57 instead of type 3 (softheader 00131db8 81aa0003 00000002 00000000) PSR0 00001f01 PSR1 00000000 PRXF 00000002 PIXF 00000007,1
275204bd,<*> total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts 0 microseconds max time in a critical input interrupt.,71
c8de96c0,New ido chip inserted into the database FF F2 9F <*> <*> <*> 00 0D 60 <*> <*> <*> ip <*> v <*> t <*>,3
cf9d9014,Error receiving packet on tree network expecting type 57 instead of type 3 (softheader <*> <*> 00000002 00000000) PSR0 <*> PSR1 00000000 PRXF 00000002 PIXF 00000007,5
5cc13aa2,PrepareForService shutting down Node card(mLctn(R10-M1-N2) mCardSernum(203231503833343000000000594c31304b34323934303257) mLp(FF F2 9F 16 E0 DA 00 0D 60 E9 1F 25) mIp(10.1.1.164) mType(4)) as part of Service Action 648,1
40c9c002,store operation.............................1,2
f28dcd0f,auxiliary processor.........................0,5
0d02c0e2,program interrupt,3
a828f891,shutdown complete,1
c56cf501,fraction rounded.........................0,1
2ec4bdb1,debug interrupt enable............0,1
fe410cc8,debug wait enable.................0,2
a88ee629,exception syndrome register <*>,6
c29bb535,machine state register 0x00002000,4
2fbbbfb4,core configuration register 0x00002000,7
e7fddef8,ciod pollControlDescriptors Detected the debugger died.,3
dc23376e,ciod LOGIN chdir(/p/gb1/stella/RAPTOR/2183) failed Input/output error,1
9d5d6232,Can not get assembly information for node card,6
49a7d9b8,ciod generated <*> core files for program <*>,30
cd424269,ciod LOGIN <*> failed No such file or directory,18
47b58025,ciod Message code 0 is not 51 or 4294967295,1
93348fe9,ciod cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,1
b6c5b117,ciod Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map Permission denied,1
5036dd36,ciod Received signal 15 code 0 errno 0 address <*>,16
fdfee6dc,ciod Error creating node map from file /p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map No child processes,1
c0ecad3d,ciod Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map Bad file descriptor,1
e71a8ff0,ciod Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map Block device required,1
333e69ad,ciod Error loading <*> invalid or missing program image Permission denied,19
a21e31f4,ciod Error loading /g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe program image too big 361544528 > 266076160,1
bbb20c30,<*> torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over <*> seconds,2
ad3f3991,<*> tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over <*> seconds,2
64df9662,<*> ddr error(s) detected and corrected on rank 0 symbol <*> over <*> seconds,7
87a8556c,PrepareForService shutting down NodeCard(mLctn(R25-M1-N2) mCardSernum(203231503833343000000000594c31304b34333431303158) mLp(FF F2 9F 16 CF 0F 00 0D 60 E9 30 F0) mIp(10.2.2.80) mType(4)) as part of Service Action 310,1
92420707,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,51
